time,input2,output2,input1,output1
17.36,1.0,0.5628572599559301,0.0,-0.054730073520426366
17.38,1.0,0.5641187409672341,0.0,-0.06637377426642449
17.400000000000002,-1.0,0.5652694246362315,0.0,-0.07430448940722656
17.42,-1.0,-0.03368588812117973,0.0,0.11941022890475249
17.44,-1.0,-0.3654335329560912,0.0,0.26331055265330194
17.46,-1.0,-0.5442349751674201,0.0,0.3735322496876402
17.48,-1.0,-0.6441189615846329,0.0,0.45522891951462996
17.5,-1.0,-0.6992743297931658,0.0,0.5183391313004736
17.52,-1.0,-0.7285960111488966,0.0,0.5628014271402283
17.54,-1.0,-0.7471455084743313,0.0,0.5968742745942117
17.56,-1.0,-0.7564419676610498,0.0,0.621401719132332
17.580000000000002,-1.0,-0.7633500511364724,0.0,0.6419934195710616
17.6,1.0,-0.7628514325919946,0.0,0.6561873401305116
17.62,1.0,-0.1663993275752227,0.0,0.4690085492575773
17.64,1.0,0.16504069636669624,0.0,0.32508028776164494
17.66,1.0,0.3447833105778667,0.0,0.2162212840325875
17.68,1.0,0.444696290221326,0.0,0.13935804389410908
17.7,1.0,0.49948099370044075,0.0,0.07812296161639082
17.72,1.0,0.5297013147112692,0.0,0.03499080390721866
17.740000000000002,1.0,0.5481193398642559,0.0,0.0008713098561545728
17.76,1.0,0.5561794438639043,0.0,-0.02179789884152685
17.78,1.0,0.5601409006961096,0.0,-0.04388996336660494
17.8,-1.0,0.5613838583657551,0.0,-0.058423843209491275
17.82,-1.0,-0.036491362019556745,0.0,0.13178805187457276
17.84,-1.0,-0.36262450861592593,0.0,0.27357542847192867
17.86,-1.0,-0.5462310784959223,0.0,0.38129973873523926
17.88,-1.0,-0.6460825661065609,0.0,0.46081476513108954
17.900000000000002,-1.0,-0.6996004441016762,0.0,0.5198523527027271
17.92,-1.0,-0.7298553779667403,0.0,0.5658215303626895
17.94,-1.0,-0.747371770391323,0.0,0.5985656212979605
17.96,-1.0,-0.7564630212643281,0.0,0.6235495645859208
17.98,-1.0,-0.7610751112328304,0.0,0.6428138253413849
18.0,0.0,-0.7647032090056376,-1.0,0.6558761277043726
18.02,0.0,-0.5851467794914396,-1.0,0.3189340020378086
18.04,0.0,-0.4877459958844941,-1.0,0.06438780913807228
18.06,0.0,-0.4325945292311406,-1.0,-0.12849048410622488
18.080000000000002,0.0,-0.40279706875050447,-1.0,-0.270452941992143
18.1,0.0,-0.38461497630624386,-1.0,-0.37806165122817853
18.12,0.0,-0.3784336380346664,-1.0,-0.45885087808874114
18.14,0.0,-0.37261867513989194,-1.0,-0.520678770493073
18.16,0.0,-0.3694968584044698,-1.0,-0.5641230066398398
18.18,0.0,-0.368772780861068,-1.0,-0.5975219263583935
18.2,0.0,-0.366279005772469,0.0,-0.6240251695025453
18.22,0.0,-0.2471404623604104,0.0,-0.3936001554897657
18.240000000000002,0.0,-0.18298656772327512,0.0,-0.21978333124229948
18.26,0.0,-0.14540531651743444,0.0,-0.08849190309407562
18.28,0.0,-0.1237733397271392,0.0,0.007788998455044738
18.3,0.0,-0.11344961286840938,0.0,0.0807075470645437
18.32,0.0,-0.10715394892786285,0.0,0.1357339730781195
18.34,0.0,-0.10474529814327756,0.0,0.17857640350678616
18.36,0.0,-0.10237618185620116,0.0,0.2068416659804001
18.38,0.0,-0.10028683331511312,0.0,0.23272826594801835
18.400000000000002,-1.0,-0.09901003483993567,-1.0,0.24889465332707839
18.42,-1.0,-0.520425229661759,-1.0,0.11180391115398249
18.44,-1.0,-0.749593163191552,-1.0,0.007109688956590628
18.46,-1.0,-0.8771010091889434,-1.0,-0.06948440490683856
18.48,-1.0,-0.9471231659536165,-1.0,-0.1261224701529685
18.5,-1.0,-0.9861671403821763,-1.0,-0.1703584945260288
18.52,-1.0,-1.0071257234872997,-1.0,-0.20354019762473047
18.54,-1.0,-1.0196866076509679,-1.0,-0.2276188919394607
18.56,-1.0,-1.0256537431669577,-1.0,-0.24464968161489856
18.580000000000002,-1.0,-1.0282624116475312,-1.0,-0.25891677799121354
18.6,-1.0,-1.032226415525241,-1.0,-0.26867350785777205
18.62,-1.0,-1.0316158404245246,-1.0,-0.27517023108265026
18.64,-1.0,-1.0333204512528031,-1.0,-0.2799853557797239
18.66,-1.0,-1.0335230929031536,-1.0,-0.28660458506474495
18.68,-1.0,-1.0320890156037823,-1.0,-0.2920560706427515
18.7,-1.0,-1.032734791294033,-1.0,-0.29124354848891737
18.72,-1.0,-1.0344415663119553,-1.0,-0.2950839333073086
18.740000000000002,-1.0,-1.0321922733709,-1.0,-0.29689081066481243
18.76,-1.0,-1.034985477232061,-1.0,-0.2962107402793834
18.78,-1.0,-1.0330279100805926,-1.0,-0.2963845074693513
18.8,0.0,-1.0342845387678847,-1.0,-0.2982766501931972
18.82,0.0,-0.7324080190715235,-1.0,-0.39796557775052027
18.84,0.0,-0.5690213605399844,-1.0,-0.47219472501185
18.86,0.0,-0.47704558709326267,-1.0,-0.5294117502043258
18.88,0.0,-0.4285238645175415,-1.0,-0.5719379599824409
18.900000000000002,0.0,-0.4011616912725701,-1.0,-0.6045425132945319
18.92,0.0,-0.38593311236525973,-1.0,-0.6290554586772112
18.94,0.0,-0.3769683868422108,-1.0,-0.6467436398768337
18.96,0.0,-0.3733132024409203,-1.0,-0.6595429877796082
18.98,0.0,-0.3691148481354891,-1.0,-0.6692868966994713
19.0,0.0,-0.3698958490993387,1.0,-0.6790381605097771
19.02,0.0,-0.1279269125984794,1.0,-0.18404010986158154
19.04,0.0,0.004344447761585972,1.0,0.18580498351486105
19.06,0.0,0.07770570199078392,1.0,0.46543980002229485
19.080000000000002,0.0,0.11812577499641135,1.0,0.6740337015235208
19.1,0.0,0.14037835105083055,1.0,0.8289070807694482
19.12,0.0,0.15118560107819862,1.0,0.9463666775768457
19.14,0.0,0.15874011738641258,1.0,1.0365432233246712
19.16,0.0,0.16218170010049127,1.0,1.100497143175435
19.18,0.0,0.16413661204619104,1.0,1.1525594306908786
19.2,1.0,0.16515504866335579,1.0,1.1894083133843987
19.22,1.0,0.4667052190127512,1.0,1.1159219562343319
19.240000000000002,1.0,0.6328377149740946,1.0,1.062215219242447
19.26,1.0,0.7234798872100447,1.0,1.0219371793574248
19.28,1.0,0.7732314444892244,1.0,0.9908726064157223
19.3,1.0,0.7996513131120071,1.0,0.9698889343321724
19.32,1.0,0.8131719814321948,1.0,0.9504047707334314
19.34,1.0,0.8218987573790062,1.0,0.9391381740295545
19.36,1.0,0.8287916468590745,1.0,0.927362473337384
19.38,1.0,0.829590729833081,1.0,0.922261784632201
19.400000000000002,-1.0,0.8308569173304291,0.0,0.9158702948328912
19.42,-1.0,0.1114875340733229,0.0,0.8642354478735309
19.44,-1.0,-0.28318534662424066,0.0,0.8216318876031193
19.46,-1.0,-0.5011441122148348,0.0,0.7919125868075986
19.48,-1.0,-0.6197693833676903,0.0,0.7690787239818397
19.5,-1.0,-0.6880357887087714,0.0,0.751747138777933
19.52,-1.0,-0.7214927015733104,0.0,0.7386510023428904
19.54,-1.0,-0.7413589735395626,0.0,0.7280643711327558
19.56,-1.0,-0.7528269560537905,0.0,0.7216015577323549
19.580000000000002,-1.0,-0.7596338761640862,0.0,0.7181143255039312
19.6,0.0,-0.7623505597518832,1.0,0.7106062646543125
19.62,0.0,-0.3430823475352383,1.0,0.8567609354874047
19.64,0.0,-0.11599929373628849,1.0,0.9698333489775561
19.66,0.0,0.011006990216040928,1.0,1.0520379532130748
19.68,0.0,0.08179512629136719,1.0,1.1136130287243402
19.7,0.0,0.11960191186085369,1.0,1.1600647436097147
19.72,0.0,0.1393198915360384,1.0,1.1955314994279649
19.740000000000002,0.0,0.15311237448409712,1.0,1.2222855269321953
19.76,0.0,0.15870631015091202,1.0,1.2426154211322167
19.78,0.0,0.16146735042962335,1.0,1.256329435411244
19.8,1.0,0.16507935647196073,-1.0,1.2663015782069569
19.82,1.0,0.22765314272584994,-1.0,0.6749067673413376
19.84,1.0,0.2574259406521383,-1.0,0.23111560821614668
19.86,1.0,0.2757931529752534,-1.0,-0.10123123027803688
19.88,1.0,0.28997500173741536,-1.0,-0.3512226228969252
19.900000000000002,1.0,0.2935204999330464,-1.0,-0.5388302017986523
19.92,1.0,0.2969541754997954,-1.0,-0.6799036386574535
19.94,1.0,0.29855891848091776,-1.0,-0.7854210697292726
19.96,1.0,0.29998859248808224,-1.0,-0.8633824955703772
19.98,1.0,0.2998467675012267,-1.0,-0.9226578610155732
